screening_id,candidate_identity,known_item,title,source,year,doi,identifier,ai_term_hits,writing_term_hits,screening_decision,screening_reason,reviewer_1,reviewer_2,adjudication,exclusion_code,full_text_url,full_text_verified,screening_notes,selected_for_manual_review
S-5219,doi:10 18653 v1 2025 findings acl 1077,no,{G}2{S}: A General-to-Specific Learning Framework for Temporal Knowledge Graph Forecasting with Large Language Models,manual-import,2025,10.18653/v1/2025.findings-acl.1077,,2,0,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-5220,doi:10 18653 v1 2026 acl long 977,no,The {G}ao{Y}ao Benchmark: A Comprehensive Framework for Evaluating Multilingual and Multicultural Abilities of Large Language Models,manual-import,2026,10.18653/v1/2026.acl-long.977,,2,0,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-5221,doi:10 5087 dad 2012 205,no,{G}-Asks: An Intelligent Automatic Question Generation System for Academic Writing Support,manual-import,2012,10.5087/dad.2012.205,,0,2,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-5222,doi:10 18653 v1 2024 findings naacl 99,no,{G}aussian Process Optimization for Adaptable Multi-Objective Text Generation using Linearly-Weighted Language Models,manual-import,2024,10.18653/v1/2024.findings-naacl.99,,1,1,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-5223,doi:10 18653 v1 2025 findings acl 411,no,{G}e{NR}e: A {F}rench Gender-Neutral Rewriting System Using Collective Nouns,manual-import,2025,10.18653/v1/2025.findings-acl.411,,0,1,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-5224,title:g e p pe t carves i talian into language model,no,{G}e{P}pe{T}to Carves {I}talian into a Language Model,manual-import,2020,,,1,0,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-5225,title:g en ai content detection task 2 ai vs human academic essay authenticity challenge,no,{G}en{AI} Content Detection Task 2: {AI} vs. Human {--} Academic Essay Authenticity Challenge,manual-import,2025,,,0,2,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-5226,doi:10 18653 v1 2024 naacl long 155,no,{G}en{RES}: Rethinking Evaluation for Generative Relation Extraction in the Era of Large Language Models,manual-import,2024,10.18653/v1/2024.naacl-long.155,,2,0,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-5227,doi:10 18653 v1 2025 naacl demo 15,no,{G}en{S}im: A General Social Simulation Platform with Large Language Model based Agents,manual-import,2025,10.18653/v1/2025.naacl-demo.15,,2,0,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-5228,doi:10 18653 v1 2025 findings acl 61,no,{G}en{T}ool: Enhancing Tool Generalization in Language Models through Zero-to-One and Weak-to-Strong Simulation,manual-import,2025,10.18653/v1/2025.findings-acl.61,,1,0,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-5229,doi:10 18653 v1 2024 acl long 5,no,{G}en{T}ranslate: Large Language Models are Generative Multilingual Speech and Machine Translators,manual-import,2024,10.18653/v1/2024.acl-long.5,,2,0,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-5230,doi:10 18653 v1 2024 findings naacl 268,no,{G}en{TKG}: Generative Forecasting on Temporal Knowledge Graph with Large Language Models,manual-import,2024,10.18653/v1/2024.findings-naacl.268,,2,0,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-5231,doi:10 18653 v1 2025 gebnlp 1 30,no,{G}en{W}riter: Reducing Gender Cues in Biographies through Text Rewriting,manual-import,2025,10.18653/v1/2025.gebnlp-1.30,,0,2,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-5232,doi:10 18653 v1 2025 acl long 553,no,{G}ender{A}lign: An Alignment Dataset for Mitigating Gender Bias in Large Language Models,manual-import,2025,10.18653/v1/2025.acl-long.553,,2,0,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-5233,doi:10 18653 v1 2026 acl long 1655,no,{G}enome{QA}: Benchmarking General Large Language Models for Genome Sequence Understanding,manual-import,2026,10.18653/v1/2026.acl-long.1655,,2,0,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-5234,doi:10 63317 26pwz3584735,no,{G}eo{B}enchmark: Probing Large Language Models for Geo-Spatial Knowledge,manual-import,2026,10.63317/26pwz3584735,,2,0,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-5235,doi:10 18653 v1 2025 findings naacl 410,no,{G}eo{C}oder: Solving Geometry Problems by Generating Modular Code through Vision-Language Models,manual-import,2025,10.18653/v1/2025.findings-naacl.410,,1,0,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-5236,doi:10 18653 v1 2025 emnlp main 676,no,{G}eo{E}dit: Geometric Knowledge Editing for Large Language Models,manual-import,2025,10.18653/v1/2025.emnlp-main.676,,2,1,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-5237,doi:10 18653 v1 2024 emnlp main 44,no,{G}eo{GPT}4{V}: Towards Geometric Multi-modal Large Language Models with Geometric Image Generation,manual-import,2024,10.18653/v1/2024.emnlp-main.44,,3,0,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-5238,doi:10 18653 v1 2026 findings acl 271,no,{G}eo{LAN}: Geometric Learning of Latent Explanatory Directions in Large Language Models,manual-import,2026,10.18653/v1/2026.findings-acl.271,,2,0,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-5239,doi:10 18653 v1 2023 emnlp main 317,no,{G}eo{LM}: Empowering Language Models for Geospatially Grounded Language Understanding,manual-import,2023,10.18653/v1/2023.emnlp-main.317,,1,0,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-5240,doi:10 18653 v1 2022 emnlp main 132,no,{G}eo{MLAMA}: Geo-Diverse Commonsense Probing on Multilingual Pre-Trained Language Models,manual-import,2022,10.18653/v1/2022.emnlp-main.132,,1,0,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-5241,doi:10 18653 v1 2026 acl long 956,no,{G}eo{A}rena: Evaluating Open-World Geographic Reasoning in Large Vision-Language Models,manual-import,2026,10.18653/v1/2026.acl-long.956,,1,0,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-5242,doi:10 18653 v1 2026 vardial 1 7,no,{G}erman-{E}nglish Code-Switching in Large Language Models,manual-import,2026,10.18653/v1/2026.vardial-1.7,,2,0,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-5243,doi:10 18653 v1 2020 coling main 598,no,{G}erman{'}s Next Language Model,manual-import,2020,10.18653/v1/2020.coling-main.598,,1,0,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-5244,doi:10 18653 v1 2024 ltedi 1 7,no,{G}erman Text Simplification: Finetuning Large Language Models with Semi-Synthetic Data,manual-import,2024,10.18653/v1/2024.ltedi-1.7,,2,1,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-5245,doi:10 18653 v1 2026 findings acl 1561,no,{G}-{H}i{R}el: Enhancing the Adaption to Knowledge Updating for Large Language Model Reasoning,manual-import,2026,10.18653/v1/2026.findings-acl.1561,,2,0,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-5246,doi:10 18653 v1 2026 acl long 1441,no,{G}i{LT}: Augmenting Transformer Language Models with Dependency Graphs,manual-import,2026,10.18653/v1/2026.acl-long.1441,,1,0,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-5247,doi:10 18653 v1 2025 acl demo 10,no,{G}iga{C}hat Family: Efficient {R}ussian Language Modeling Through Mixture of Experts Architecture,manual-import,2025,10.18653/v1/2025.acl-demo.10,,1,0,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-5248,doi:10 18653 v1 2026 findings acl 980,no,{G}a{L}a: Hypergraph-Guided Visual Language Models for Procedural Planning,manual-import,2026,10.18653/v1/2026.findings-acl.980,,1,0,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-5249,title:g l o r ia generative open large language model p ortuguese,no,{G}l{\'o}r{IA}: A Generative and Open Large Language Model for {P}ortuguese,manual-import,2024,,,2,0,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-5250,doi:10 18653 v1 2025 emnlp demos 43,no,{G}lot{E}val: A Test Suite for Massively Multilingual Evaluation of Large Language Models,manual-import,2025,10.18653/v1/2025.emnlp-demos.43,,2,0,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-5251,title:g lot s cript resource tool low resource writing system identification,no,{G}lot{S}cript: A Resource and Tool for Low Resource Writing System Identification,manual-import,2024,,,0,1,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-5252,doi:10 18653 v1 2025 findings acl 63,no,{G}lyph{P}attern: An Abstract Pattern Recognition for Vision-Language Models,manual-import,2025,10.18653/v1/2025.findings-acl.63,,1,0,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-5253,doi:10 18653 v1 2025 findings emnlp 1122,no,{G}m{SLM} : Generative Marmoset Spoken Language Modeling,manual-import,2025,10.18653/v1/2025.findings-emnlp.1122,,1,0,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-5254,doi:10 18653 v1 2022 emnlp main 441,no,{G}-{MAP}: General Memory-Augmented Pre-trained Language Model for Domain Tasks,manual-import,2022,10.18653/v1/2022.emnlp-main.441,,1,0,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-5255,doi:10 18653 v1 2024 findings naacl 183,no,{G}o{T}: Effective Graph-of-Thought Reasoning in Language Models,manual-import,2024,10.18653/v1/2024.findings-naacl.183,,1,0,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-5256,doi:10 18653 v1 2024 emnlp main 195,no,{G}old{C}oin: Grounding Large Language Models in Privacy Laws via Contextual Integrity Theory,manual-import,2024,10.18653/v1/2024.emnlp-main.195,,2,1,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-5257,doi:10 18653 v1 2024 emnlp main 1183,no,{G}ott{BERT}: a pure {G}erman Language Model,manual-import,2024,10.18653/v1/2024.emnlp-main.1183,,1,0,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
